Fiscal Year,County,Region,Agency Type,Relative Adoption,Number of Consummated Adoptions
2022,Cooke,3-Arlington,DFPS,Yes,1
2022,Cooke,3-Arlington,Non DFPS,Yes,3
2022,Cooke,3-Arlington,Non DFPS,No,3
2022,Coryell,7-Austin,DFPS,Yes,2
2022,Coryell,7-Austin,DFPS,No,2
2022,Coryell,7-Austin,Non DFPS,Yes,14
2022,Coryell,7-Austin,Non DFPS,No,15
2022,Crockett,9-Midland,DFPS,Yes,1
2022,Dallam,1-Lubbock,DFPS,Yes,1
2022,Dallam,1-Lubbock,Non DFPS,No,2
2022,Dallas,3-Arlington,DFPS,Yes,33
2022,Dallas,3-Arlington,DFPS,No,21
2022,Dallas,3-Arlington,Non DFPS,Yes,51
2022,Dallas,3-Arlington,Non DFPS,No,149
2022,Dawson,9-Midland,DFPS,Yes,1
2022,Dawson,9-Midland,Non DFPS,Yes,3
2022,Delta,4-Tyler,DFPS,No,1
2022,Denton,3-Arlington,DFPS,Yes,2
2022,Denton,3-Arlington,DFPS,No,5
2022,Denton,3-Arlington,Non DFPS,Yes,26
2022,Denton,3-Arlington,Non DFPS,No,69
2022,DeWitt,8-San Antonio,DFPS,Yes,2
2022,DeWitt,8-San Antonio,Non DFPS,No,1
2022,Dimmit,8-San Antonio,DFPS,Yes,1
2022,Dimmit,8-San Antonio,Non DFPS,Yes,3
2022,Dimmit,8-San Antonio,Non DFPS,No,1
2022,Duval,11-Edinburg,DFPS,Yes,4
2022,Duval,11-Edinburg,Non DFPS,Yes,1
2022,Duval,11-Edinburg,Non DFPS,No,1
2022,Eastland,2-Abilene,Non DFPS,Yes,3
2022,Eastland,2-Abilene,Non DFPS,No,3
2022,Ector,9-Midland,DFPS,Yes,20
2022,Ector,9-Midland,DFPS,No,2
2022,Ector,9-Midland,Non DFPS,Yes,6
2022,Ector,9-Midland,Non DFPS,No,19
2022,Ellis,3-Arlington,DFPS,No,2
2022,Ellis,3-Arlington,Non DFPS,Yes,8
2022,Ellis,3-Arlington,Non DFPS,No,17
2022,El Paso,10-El Paso,DFPS,Yes,13
2022,El Paso,10-El Paso,DFPS,No,21
2022,El Paso,10-El Paso,Non DFPS,Yes,10
2022,El Paso,10-El Paso,Non DFPS,No,7
2022,Erath,3-Arlington,Non DFPS,Yes,6
2022,Erath,3-Arlington,Non DFPS,No,3
2022,Falls,7-Austin,DFPS,Yes,1
2022,Falls,7-Austin,Non DFPS,Yes,1
2022,Fannin,3-Arlington,Non DFPS,Yes,4
2022,Fannin,3-Arlington,Non DFPS,No,12
2022,Fayette,7-Austin,DFPS,Yes,2
2022,Fayette,7-Austin,Non DFPS,Yes,2
2022,Fayette,7-Austin,Non DFPS,No,5
2022,Fort Bend,6-Houston,Non DFPS,Yes,7
2022,Fort Bend,6-Houston,Non DFPS,No,32
2022,Franklin,4-Tyler,DFPS,No,1
2022,Frio,8-San Antonio,DFPS,Yes,3
2022,Frio,8-San Antonio,DFPS,No,4
2022,Frio,8-San Antonio,Non DFPS,Yes,7
2022,Frio,8-San Antonio,Non DFPS,No,10
2022,Gaines,9-Midland,Non DFPS,No,1
2022,Galveston,6-Houston,DFPS,Yes,1
2022,Galveston,6-Houston,Non DFPS,Yes,15
2022,Galveston,6-Houston,Non DFPS,No,36
2022,Gillespie,8-San Antonio,Non DFPS,Yes,1
2022,Gillespie,8-San Antonio,Non DFPS,No,3
2022,Goliad,8-San Antonio,Non DFPS,No,1
2022,Gonzales,8-San Antonio,DFPS,Yes,1
2022,Gonzales,8-San Antonio,Non DFPS,No,3
2022,Gray,1-Lubbock,Non DFPS,Yes,5
2022,Gray,1-Lubbock,Non DFPS,No,2
2022,Grayson,3-Arlington,DFPS,Yes,1
2022,Grayson,3-Arlington,DFPS,No,1
2022,Grayson,3-Arlington,Non DFPS,Yes,7
2022,Grayson,3-Arlington,Non DFPS,No,13
2022,Gregg,4-Tyler,DFPS,Yes,11
2022,Gregg,4-Tyler,DFPS,No,6
2022,Gregg,4-Tyler,Non DFPS,Yes,3
2022,Gregg,4-Tyler,Non DFPS,No,21
2022,Grimes,7-Austin,Non DFPS,Yes,5
2022,Guadalupe,8-San Antonio,DFPS,Yes,3
2022,Guadalupe,8-San Antonio,Non DFPS,Yes,7
2022,Guadalupe,8-San Antonio,Non DFPS,No,14
2022,Hale,1-Lubbock,Non DFPS,Yes,10
2022,Hale,1-Lubbock,Non DFPS,No,1
2022,Hamilton,7-Austin,Non DFPS,Yes,4
2022,Hardin,5-Beaumont,DFPS,Yes,8
2022,Hardin,5-Beaumont,DFPS,No,1
2022,Hardin,5-Beaumont,Non DFPS,Yes,3
2022,Harris,6-Houston,DFPS,Yes,6
2022,Harris,6-Houston,DFPS,No,3
2022,Harris,6-Houston,Non DFPS,Yes,106
2022,Harris,6-Houston,Non DFPS,No,163
2022,Harrison,4-Tyler,DFPS,Yes,2
2022,Harrison,4-Tyler,DFPS,No,3
2022,Harrison,4-Tyler,Non DFPS,Yes,3
2022,Harrison,4-Tyler,Non DFPS,No,2
2022,Hays,7-Austin,DFPS,Yes,3
2022,Hays,7-Austin,Non DFPS,Yes,28
2022,Hays,7-Austin,Non DFPS,No,15
2022,Henderson,4-Tyler,DFPS,No,4
2022,Henderson,4-Tyler,Non DFPS,Yes,9
2022,Henderson,4-Tyler,Non DFPS,No,20
2022,Hidalgo,11-Edinburg,DFPS,Yes,6
2022,Hidalgo,11-Edinburg,Non DFPS,Yes,2
2022,Hidalgo,11-Edinburg,Non DFPS,No,12
2022,Hill,7-Austin,DFPS,Yes,1
2022,Hill,7-Austin,Non DFPS,Yes,3
2022,Hill,7-Austin,Non DFPS,No,5
2022,Hockley,1-Lubbock,Non DFPS,No,4
2022,Hood,3-Arlington,Non DFPS,Yes,2
2022,Hood,3-Arlington,Non DFPS,No,10
2022,Hopkins,4-Tyler,DFPS,Yes,7
2022,Hopkins,4-Tyler,Non DFPS,No,12
2022,Houston,5-Beaumont,DFPS,Yes,3
2022,Houston,5-Beaumont,Non DFPS,No,6
2022,Howard,9-Midland,DFPS,Yes,4
2022,Howard,9-Midland,Non DFPS,Yes,6
2022,Howard,9-Midland,Non DFPS,No,1
2022,Hunt,3-Arlington,DFPS,Yes,5
2022,Hunt,3-Arlington,DFPS,No,3
2022,Hunt,3-Arlington,Non DFPS,Yes,10
2022,Hunt,3-Arlington,Non DFPS,No,16
2022,Hutchinson,1-Lubbock,Non DFPS,Yes,1
2022,Hutchinson,1-Lubbock,Non DFPS,No,1
2022,Irion,9-Midland,Non DFPS,Yes,3
2022,Jack,2-Abilene,Non DFPS,No,3
2022,Jackson,8-San Antonio,Non DFPS,Yes,3
2022,Jackson,8-San Antonio,Non DFPS,No,4
2022,Jasper,5-Beaumont,DFPS,Yes,4
2022,Jasper,5-Beaumont,DFPS,No,3
2022,Jasper,5-Beaumont,Non DFPS,Yes,5
2022,Jasper,5-Beaumont,Non DFPS,No,3
2022,Jefferson,5-Beaumont,DFPS,Yes,21
2022,Jefferson,5-Beaumont,DFPS,No,3
2022,Jefferson,5-Beaumont,Non DFPS,Yes,25
2022,Jefferson,5-Beaumont,Non DFPS,No,18
2022,Jim Wells,11-Edinburg,DFPS,Yes,6
2022,Jim Wells,11-Edinburg,Non DFPS,Yes,1
2022,Jim Wells,11-Edinburg,Non DFPS,No,2
2022,Johnson,3-Arlington,Non DFPS,Yes,7
2022,Johnson,3-Arlington,Non DFPS,No,22
2022,Jones,2-Abilene,Non DFPS,Yes,1
2022,Jones,2-Abilene,Non DFPS,No,1
2022,Karnes,8-San Antonio,Non DFPS,No,4
2022,Kaufman,3-Arlington,DFPS,Yes,3
2022,Kaufman,3-Arlington,DFPS,No,1
2022,Kaufman,3-Arlington,Non DFPS,Yes,10
2022,Kaufman,3-Arlington,Non DFPS,No,13
2022,Kendall,8-San Antonio,Non DFPS,Yes,2
2022,Kendall,8-San Antonio,Non DFPS,No,4
2022,Kerr,8-San Antonio,Non DFPS,Yes,4
2022,Kerr,8-San Antonio,Non DFPS,No,10
2022,Kimble,9-Midland,DFPS,Yes,3
2022,Kimble,9-Midland,Non DFPS,Yes,1
2022,Kleberg,11-Edinburg,DFPS,Yes,1
2022,Kleberg,11-Edinburg,Non DFPS,No,1
2022,Knox,2-Abilene,Non DFPS,Yes,3
2022,Lamar,4-Tyler,DFPS,Yes,2
2022,Lamar,4-Tyler,DFPS,No,3
2022,Lamar,4-Tyler,Non DFPS,Yes,8
2022,Lamar,4-Tyler,Non DFPS,No,9
2022,Lamb,1-Lubbock,Non DFPS,No,3
2022,Lampasas,7-Austin,Non DFPS,Yes,8
2022,Lampasas,7-Austin,Non DFPS,No,5
2022,La Salle,8-San Antonio,Non DFPS,Yes,4
2022,Lavaca,8-San Antonio,DFPS,No,1
2022,Lavaca,8-San Antonio,Non DFPS,Yes,1
2022,Lee,7-Austin,DFPS,No,2
2022,Lee,7-Austin,Non DFPS,No,4
2022,Leon,7-Austin,DFPS,Yes,1
2022,Liberty,6-Houston,Non DFPS,Yes,1
2022,Liberty,6-Houston,Non DFPS,No,6
2022,Limestone,7-Austin,Non DFPS,Yes,6
2022,Live Oak,11-Edinburg,Non DFPS,No,1
2022,Llano,7-Austin,DFPS,Yes,3
2022,Llano,7-Austin,Non DFPS,Yes,8
2022,Lubbock,1-Lubbock,DFPS,Yes,1
2022,Lubbock,1-Lubbock,Non DFPS,Yes,46
2022,Lubbock,1-Lubbock,Non DFPS,No,47
2022,Madison,7-Austin,Non DFPS,Yes,3
2022,Martin,9-Midland,Non DFPS,No,1
2022,Mason,9-Midland,Non DFPS,No,6
2022,Matagorda,6-Houston,Non DFPS,No,2
2022,Maverick,8-San Antonio,DFPS,Yes,4
2022,Maverick,8-San Antonio,Non DFPS,Yes,1
2022,McCulloch,9-Midland,DFPS,Yes,2
2022,McCulloch,9-Midland,Non DFPS,Yes,8
2022,McLennan,7-Austin,DFPS,Yes,22
2022,McLennan,7-Austin,DFPS,No,13
2022,McLennan,7-Austin,Non DFPS,Yes,48
2022,McLennan,7-Austin,Non DFPS,No,49
2022,Medina,8-San Antonio,DFPS,Yes,1
2022,Medina,8-San Antonio,Non DFPS,Yes,10
2022,Medina,8-San Antonio,Non DFPS,No,5
2022,Menard,9-Midland,Non DFPS,No,2
2022,Midland,9-Midland,DFPS,Yes,4
2022,Midland,9-Midland,DFPS,No,1
2022,Midland,9-Midland,Non DFPS,Yes,7
2022,Midland,9-Midland,Non DFPS,No,11
2022,Milam,7-Austin,Non DFPS,Yes,7
2022,Milam,7-Austin,Non DFPS,No,1
2022,Mitchell,2-Abilene,Non DFPS,No,2
2022,Montague,2-Abilene,Non DFPS,Yes,9
2022,Montague,2-Abilene,Non DFPS,No,2
2022,Montgomery,6-Houston,DFPS,Yes,2
2022,Montgomery,6-Houston,Non DFPS,Yes,38
2022,Montgomery,6-Houston,Non DFPS,No,35
2022,Moore,1-Lubbock,Non DFPS,Yes,4
2022,Moore,1-Lubbock,Non DFPS,No,4
2022,Morris,4-Tyler,DFPS,Yes,1
2022,Morris,4-Tyler,DFPS,No,1
2022,Morris,4-Tyler,Non DFPS,No,1
2022,Nacogdoches,5-Beaumont,DFPS,Yes,8
2022,Nacogdoches,5-Beaumont,DFPS,No,8
2022,Nacogdoches,5-Beaumont,Non DFPS,Yes,5
2022,Nacogdoches,5-Beaumont,Non DFPS,No,12
2022,Navarro,3-Arlington,Non DFPS,Yes,2
2022,Navarro,3-Arlington,Non DFPS,No,3
2022,Newton,5-Beaumont,DFPS,No,2
2022,Newton,5-Beaumont,Non DFPS,Yes,1
2022,Nueces,11-Edinburg,DFPS,Yes,14
2022,Nueces,11-Edinburg,DFPS,No,4
2022,Nueces,11-Edinburg,Non DFPS,Yes,9
2022,Nueces,11-Edinburg,Non DFPS,No,41
2022,Ochiltree,1-Lubbock,Non DFPS,Yes,2
2022,Orange,5-Beaumont,DFPS,Yes,6
2022,Orange,5-Beaumont,DFPS,No,4
2022,Orange,5-Beaumont,Non DFPS,Yes,13
2022,Orange,5-Beaumont,Non DFPS,No,16
2022,Palo Pinto,3-Arlington,DFPS,Yes,1
2022,Palo Pinto,3-Arlington,DFPS,No,2
2022,Palo Pinto,3-Arlington,Non DFPS,Yes,10
2022,Palo Pinto,3-Arlington,Non DFPS,No,7
2022,Panola,4-Tyler,DFPS,Yes,1
2022,Panola,4-Tyler,DFPS,No,1
2022,Parker,3-Arlington,DFPS,Yes,3
2022,Parker,3-Arlington,Non DFPS,Yes,8
2022,Parker,3-Arlington,Non DFPS,No,16
2022,Parmer,1-Lubbock,Non DFPS,No,1
2022,Pecos,9-Midland,DFPS,Yes,1
2022,Pecos,9-Midland,Non DFPS,Yes,2
2022,Pecos,9-Midland,Non DFPS,No,3
2022,Polk,5-Beaumont,DFPS,Yes,2
2022,Polk,5-Beaumont,DFPS,No,3
2022,Polk,5-Beaumont,Non DFPS,No,3
2022,Potter,1-Lubbock,DFPS,Yes,2
2022,Potter,1-Lubbock,DFPS,No,2
2022,Potter,1-Lubbock,Non DFPS,Yes,24
2022,Potter,1-Lubbock,Non DFPS,No,30
2022,Rains,4-Tyler,DFPS,Yes,1
2022,Rains,4-Tyler,Non DFPS,Yes,2
2022,Rains,4-Tyler,Non DFPS,No,2
2022,Randall,1-Lubbock,Non DFPS,Yes,17
2022,Randall,1-Lubbock,Non DFPS,No,13
2022,Reagan,9-Midland,Non DFPS,No,1
2022,Real,8-San Antonio,Non DFPS,No,1
2022,Red River,4-Tyler,DFPS,Yes,1
2022,Red River,4-Tyler,Non DFPS,No,1
2022,Robertson,7-Austin,DFPS,Yes,3
2022,Robertson,7-Austin,Non DFPS,Yes,7
2022,Rockwall,3-Arlington,DFPS,No,4
2022,Rockwall,3-Arlington,Non DFPS,Yes,5
2022,Rockwall,3-Arlington,Non DFPS,No,13
2022,Runnels,2-Abilene,Non DFPS,No,1
2022,Rusk,4-Tyler,DFPS,Yes,2
2022,Rusk,4-Tyler,DFPS,No,1
2022,Rusk,4-Tyler,Non DFPS,No,1
2022,Sabine,5-Beaumont,DFPS,No,2
2022,Sabine,5-Beaumont,Non DFPS,No,1
2022,San Jacinto,5-Beaumont,DFPS,No,5
2022,San Patricio,11-Edinburg,DFPS,Yes,3
2022,San Patricio,11-Edinburg,Non DFPS,Yes,9
2022,San Patricio,11-Edinburg,Non DFPS,No,5
2022,San Saba,7-Austin,DFPS,No,2
2022,Shelby,5-Beaumont,DFPS,Yes,1
2022,Shelby,5-Beaumont,DFPS,No,1
2022,Shelby,5-Beaumont,Non DFPS,Yes,2
2022,Shelby,5-Beaumont,Non DFPS,No,1
2022,Smith,4-Tyler,DFPS,Yes,9
2022,Smith,4-Tyler,DFPS,No,2
2022,Smith,4-Tyler,Non DFPS,Yes,12
2022,Smith,4-Tyler,Non DFPS,No,26
2022,Somervell,3-Arlington,Non DFPS,Yes,2
2022,Somervell,3-Arlington,Non DFPS,No,1
2022,Stephens,2-Abilene,Non DFPS,No,4
2022,Swisher,1-Lubbock,Non DFPS,Yes,4
2022,Tarrant,3-Arlington,DFPS,Yes,1
2022,Tarrant,3-Arlington,DFPS,No,1
2022,Tarrant,3-Arlington,Non DFPS,Yes,48
2022,Tarrant,3-Arlington,Non DFPS,No,170
2022,Taylor,2-Abilene,DFPS,Yes,1
2022,Taylor,2-Abilene,Non DFPS,Yes,21
2022,Taylor,2-Abilene,Non DFPS,No,45
2022,Terry,1-Lubbock,Non DFPS,Yes,3
2022,Terry,1-Lubbock,Non DFPS,No,3
2022,Titus,4-Tyler,DFPS,No,1
2022,Titus,4-Tyler,Non DFPS,No,1
2022,Tom Green,9-Midland,DFPS,Yes,5
2022,Tom Green,9-Midland,DFPS,No,1
2022,Tom Green,9-Midland,Non DFPS,Yes,10
2022,Tom Green,9-Midland,Non DFPS,No,20
2022,Travis,7-Austin,DFPS,Yes,27
2022,Travis,7-Austin,DFPS,No,13
2022,Travis,7-Austin,Non DFPS,Yes,76
2022,Travis,7-Austin,Non DFPS,No,68
2022,Trinity,5-Beaumont,Non DFPS,No,2
2022,Tyler,5-Beaumont,DFPS,Yes,2
2022,Tyler,5-Beaumont,DFPS,No,5
2022,Tyler,5-Beaumont,Non DFPS,Yes,3
2022,Upshur,4-Tyler,DFPS,Yes,4
2022,Upshur,4-Tyler,DFPS,No,3
2022,Upshur,4-Tyler,Non DFPS,Yes,3
2022,Upshur,4-Tyler,Non DFPS,No,8
2022,Upton,9-Midland,DFPS,Yes,1
2022,Uvalde,8-San Antonio,Non DFPS,Yes,1
2022,Val Verde,8-San Antonio,Non DFPS,Yes,1
2022,Val Verde,8-San Antonio,Non DFPS,No,7
2022,Van Zandt,4-Tyler,DFPS,Yes,5
2022,Van Zandt,4-Tyler,Non DFPS,Yes,11
2022,Van Zandt,4-Tyler,Non DFPS,No,16
2022,Victoria,8-San Antonio,DFPS,Yes,4
2022,Victoria,8-San Antonio,Non DFPS,Yes,5
2022,Victoria,8-San Antonio,Non DFPS,No,11
2022,Walker,6-Houston,Non DFPS,No,2
2022,Waller,6-Houston,Non DFPS,Yes,3
2022,Waller,6-Houston,Non DFPS,No,1
2022,Ward,9-Midland,Non DFPS,Yes,3
2022,Washington,7-Austin,Non DFPS,No,1
2022,Webb,11-Edinburg,DFPS,Yes,10
2022,Webb,11-Edinburg,DFPS,No,1
2022,Webb,11-Edinburg,Non DFPS,Yes,3
2022,Webb,11-Edinburg,Non DFPS,No,13
2022,Wharton,6-Houston,Non DFPS,No,1
2022,Wichita,2-Abilene,DFPS,Yes,1
2022,Wichita,2-Abilene,Non DFPS,Yes,16
2022,Wichita,2-Abilene,Non DFPS,No,31
2022,Wilbarger,2-Abilene,Non DFPS,Yes,1
2022,Wilbarger,2-Abilene,Non DFPS,No,4
2022,Williamson,7-Austin,Non DFPS,Yes,13
2022,Williamson,7-Austin,Non DFPS,No,26
2022,Wilson,8-San Antonio,DFPS,Yes,3
2022,Wilson,8-San Antonio,Non DFPS,Yes,4
2022,Wilson,8-San Antonio,Non DFPS,No,2
2022,Winkler,9-Midland,Non DFPS,Yes,1
2022,Wise,3-Arlington,Non DFPS,Yes,6
2022,Wise,3-Arlington,Non DFPS,No,4
2022,Wood,4-Tyler,DFPS,Yes,4
2022,Wood,4-Tyler,DFPS,No,1
2022,Wood,4-Tyler,Non DFPS,No,2
2022,Young,2-Abilene,Non DFPS,Yes,3
2022,Young,2-Abilene,Non DFPS,No,2
2022,Zavala,8-San Antonio,DFPS,No,1
2022,Zavala,8-San Antonio,Non DFPS,Yes,2
2021,Anderson,4-Tyler,DFPS,Yes,3
2021,Anderson,4-Tyler,DFPS,No,1
2021,Anderson,4-Tyler,Non DFPS,Yes,3
2021,Andrews,9-Midland,DFPS,Yes,5
2021,Andrews,9-Midland,DFPS,No,4
2021,Andrews,9-Midland,Non DFPS,Yes,1
2021,Andrews,9-Midland,Non DFPS,No,2
2021,Angelina,5-Beaumont,DFPS,Yes,13
2021,Angelina,5-Beaumont,DFPS,No,2
2021,Angelina,5-Beaumont,Non DFPS,Yes,7
2021,Angelina,5-Beaumont,Non DFPS,No,13
2021,Aransas,11-Edinburg,DFPS,Yes,16
2021,Aransas,11-Edinburg,Non DFPS,Yes,5
2021,Aransas,11-Edinburg,Non DFPS,No,7
2021,Archer,2-Abilene,Non DFPS,No,1
2021,Atascosa,8-San Antonio,DFPS,Yes,1
2021,Atascosa,8-San Antonio,DFPS,No,5
2021,Atascosa,8-San Antonio,Non DFPS,Yes,7
2021,Atascosa,8-San Antonio,Non DFPS,No,14
2021,Bandera,8-San Antonio,DFPS,Yes,1
2021,Bandera,8-San Antonio,Non DFPS,Yes,2
2021,Bandera,8-San Antonio,Non DFPS,No,7
2021,Bastrop,7-Austin,DFPS,Yes,2
2021,Bastrop,7-Austin,DFPS,No,3
2021,Bastrop,7-Austin,Non DFPS,Yes,7
2021,Bastrop,7-Austin,Non DFPS,No,5
2021,Bee,11-Edinburg,DFPS,Yes,6
2021,Bee,11-Edinburg,Non DFPS,Yes,4
2021,Bee,11-Edinburg,Non DFPS,No,1
2021,Bell,7-Austin,DFPS,Yes,11
2021,Bell,7-Austin,DFPS,No,14
2021,Bell,7-Austin,Non DFPS,Yes,52
2021,Bell,7-Austin,Non DFPS,No,56
2021,Bexar,8-San Antonio,DFPS,Yes,5
2021,Bexar,8-San Antonio,DFPS,No,11
2021,Bexar,8-San Antonio,Non DFPS,Yes,313
2021,Bexar,8-San Antonio,Non DFPS,No,304
2021,Bosque,7-Austin,DFPS,Yes,2
2021,Bosque,7-Austin,Non DFPS,Yes,5
2021,Bosque,7-Austin,Non DFPS,No,3
2021,Bowie,4-Tyler,DFPS,Yes,3
2021,Bowie,4-Tyler,DFPS,No,2
2021,Bowie,4-Tyler,Non DFPS,No,1
2021,Brazoria,6-Houston,DFPS,No,4
2021,Brazoria,6-Houston,Non DFPS,Yes,5
2021,Brazoria,6-Houston,Non DFPS,No,19
2021,Brazos,7-Austin,DFPS,Yes,5
2021,Brazos,7-Austin,DFPS,No,2
2021,Brazos,7-Austin,Non DFPS,Yes,6
2021,Brazos,7-Austin,Non DFPS,No,23
2021,Brooks,11-Edinburg,DFPS,Yes,1
2021,Brown,2-Abilene,Non DFPS,Yes,1
2021,Brown,2-Abilene,Non DFPS,No,18
2021,Burleson,7-Austin,Non DFPS,Yes,2
2021,Burnet,7-Austin,DFPS,Yes,3
2021,Burnet,7-Austin,DFPS,No,1
2021,Burnet,7-Austin,Non DFPS,Yes,3
2021,Burnet,7-Austin,Non DFPS,No,3
2021,Caldwell,7-Austin,DFPS,Yes,2
2021,Caldwell,7-Austin,DFPS,No,1
2021,Caldwell,7-Austin,Non DFPS,Yes,8
2021,Caldwell,7-Austin,Non DFPS,No,10
2021,Callahan,2-Abilene,Non DFPS,Yes,5
2021,Callahan,2-Abilene,Non DFPS,No,4
2021,Cameron,11-Edinburg,DFPS,Yes,8
2021,Cameron,11-Edinburg,DFPS,No,2
2021,Cameron,11-Edinburg,Non DFPS,Yes,5
2021,Cameron,11-Edinburg,Non DFPS,No,11
2021,Camp,4-Tyler,DFPS,Yes,3
2021,Camp,4-Tyler,Non DFPS,Yes,2
2021,Carson,1-Lubbock,DFPS,Yes,3
2021,Carson,1-Lubbock,Non DFPS,Yes,2
2021,Cass,4-Tyler,DFPS,No,4
2021,Chambers,6-Houston,DFPS,No,1
2021,Cherokee,4-Tyler,DFPS,Yes,7
2021,Cherokee,4-Tyler,Non DFPS,Yes,5
2021,Cherokee,4-Tyler,Non DFPS,No,8
2021,Childress,1-Lubbock,DFPS,Yes,1
2021,Childress,1-Lubbock,Non DFPS,Yes,3
2021,Clay,2-Abilene,Non DFPS,Yes,3
2021,Coleman,2-Abilene,Non DFPS,Yes,2
2021,Collin,3-Arlington,DFPS,Yes,10
2021,Collin,3-Arlington,DFPS,No,3
2021,Collin,3-Arlington,Non DFPS,Yes,8
2021,Collin,3-Arlington,Non DFPS,No,45
2021,Collingsworth,1-Lubbock,DFPS,Yes,1
2021,Colorado,6-Houston,Non DFPS,Yes,3
2021,Comal,8-San Antonio,DFPS,No,3
2021,Comal,8-San Antonio,Non DFPS,Yes,14
2021,Comal,8-San Antonio,Non DFPS,No,12
2021,Comanche,2-Abilene,Non DFPS,Yes,2
2021,Comanche,2-Abilene,Non DFPS,No,1
2021,Cooke,3-Arlington,Non DFPS,Yes,4
2021,Cooke,3-Arlington,Non DFPS,No,5
2021,Coryell,7-Austin,DFPS,Yes,15
2021,Coryell,7-Austin,DFPS,No,4
2021,Coryell,7-Austin,Non DFPS,Yes,25
2021,Coryell,7-Austin,Non DFPS,No,7
2021,Crockett,9-Midland,Non DFPS,No,1
2021,Culberson,10-El Paso,DFPS,Yes,2
2021,Dallam,1-Lubbock,DFPS,No,1
2021,Dallam,1-Lubbock,Non DFPS,Yes,2
2021,Dallas,3-Arlington,DFPS,Yes,41
2021,Dallas,3-Arlington,DFPS,No,16
2021,Dallas,3-Arlington,Non DFPS,Yes,55
2021,Dallas,3-Arlington,Non DFPS,No,104
2021,Dawson,9-Midland,DFPS,Yes,1
2021,Dawson,9-Midland,DFPS,No,1
2021,Dawson,9-Midland,Non DFPS,Yes,2
2021,Dawson,9-Midland,Non DFPS,No,2
2021,Deaf Smith,1-Lubbock,Non DFPS,Yes,1
2021,Deaf Smith,1-Lubbock,Non DFPS,No,1
2021,Denton,3-Arlington,DFPS,Yes,3
2021,Denton,3-Arlington,DFPS,No,12
2021,Denton,3-Arlington,Non DFPS,Yes,27
2021,Denton,3-Arlington,Non DFPS,No,52
2021,DeWitt,8-San Antonio,Non DFPS,No,7
2021,Dimmit,8-San Antonio,DFPS,Yes,3
2021,Donley,1-Lubbock,DFPS,No,2
2021,Duval,11-Edinburg,DFPS,Yes,1
2021,Eastland,2-Abilene,Non DFPS,No,1
2021,Ector,9-Midland,DFPS,Yes,27
2021,Ector,9-Midland,DFPS,No,5
2021,Ector,9-Midland,Non DFPS,Yes,10
2021,Ector,9-Midland,Non DFPS,No,21
2021,Ellis,3-Arlington,DFPS,No,2
2021,Ellis,3-Arlington,Non DFPS,Yes,3
2021,Ellis,3-Arlington,Non DFPS,No,10
2021,El Paso,10-El Paso,DFPS,Yes,18
2021,El Paso,10-El Paso,DFPS,No,21
2021,El Paso,10-El Paso,Non DFPS,Yes,5
2021,El Paso,10-El Paso,Non DFPS,No,14
2021,Erath,3-Arlington,Non DFPS,Yes,1
2021,Erath,3-Arlington,Non DFPS,No,4
2021,Falls,7-Austin,Non DFPS,Yes,13
2021,Fannin,3-Arlington,DFPS,Yes,1
2021,Fannin,3-Arlington,DFPS,No,2
2021,Fannin,3-Arlington,Non DFPS,Yes,9
2021,Fannin,3-Arlington,Non DFPS,No,5
2021,Fayette,7-Austin,DFPS,No,1
2021,Fayette,7-Austin,Non DFPS,No,4
2021,Fort Bend,6-Houston,DFPS,Yes,3
2021,Fort Bend,6-Houston,DFPS,No,2
2021,Fort Bend,6-Houston,Non DFPS,Yes,6
2021,Fort Bend,6-Houston,Non DFPS,No,18
2021,Franklin,4-Tyler,DFPS,Yes,1
2021,Franklin,4-Tyler,DFPS,No,2
2021,Franklin,4-Tyler,Non DFPS,Yes,1
2021,Franklin,4-Tyler,Non DFPS,No,2
2021,Freestone,7-Austin,Non DFPS,Yes,3
2021,Frio,8-San Antonio,DFPS,Yes,5
2021,Frio,8-San Antonio,Non DFPS,Yes,7
2021,Frio,8-San Antonio,Non DFPS,No,8
2021,Gaines,9-Midland,DFPS,Yes,4
2021,Gaines,9-Midland,Non DFPS,Yes,4
2021,Gaines,9-Midland,Non DFPS,No,4
2021,Galveston,6-Houston,DFPS,Yes,1
2021,Galveston,6-Houston,DFPS,No,5
2021,Galveston,6-Houston,Non DFPS,Yes,5
2021,Galveston,6-Houston,Non DFPS,No,18
2021,Gillespie,8-San Antonio,DFPS,Yes,3
2021,Gonzales,8-San Antonio,DFPS,No,1
2021,Gonzales,8-San Antonio,Non DFPS,Yes,2
2021,Gonzales,8-San Antonio,Non DFPS,No,1
2021,Gray,1-Lubbock,DFPS,Yes,3
2021,Gray,1-Lubbock,DFPS,No,1
2021,Gray,1-Lubbock,Non DFPS,Yes,2
2021,Gray,1-Lubbock,Non DFPS,No,4
2021,Grayson,3-Arlington,DFPS,Yes,3
2021,Grayson,3-Arlington,DFPS,No,8
2021,Grayson,3-Arlington,Non DFPS,Yes,7
2021,Grayson,3-Arlington,Non DFPS,No,20
2021,Gregg,4-Tyler,DFPS,Yes,17
2021,Gregg,4-Tyler,DFPS,No,6
2021,Gregg,4-Tyler,Non DFPS,Yes,9
2021,Gregg,4-Tyler,Non DFPS,No,13
2021,Grimes,7-Austin,DFPS,Yes,1
2021,Grimes,7-Austin,Non DFPS,Yes,1
